n    ,h              ,x              ,v1[1]              ,v1[2]              ,v2[1]              ,v2[2]              ,S                      ,ОЛП                    ,u[1]               ,u[2]               ,E
937  ,0.16           ,19.85115722656 ,8.200795973878208  ,8.200795973878208  ,8.20079073375634   ,8.200790733756342  ,5.240121867089442e-06  ,1.0480243734178885e-05 ,8.199502820030391  ,8.199502820030391  ,0.001293153847816697
938  ,0.16           ,20.01115722656 ,8.187695660820916  ,8.187695660820916  ,8.18769042906985   ,8.18769042906985   ,5.231751066148149e-06  ,1.0463502132296298e-05 ,8.186394105286663  ,8.186394105286663  ,0.0013015555342530405
939  ,0.16           ,20.17115722656 ,8.174616274781286  ,8.174616274781286  ,8.17461105138765   ,8.174611051387652  ,5.223393635844786e-06  ,1.0446787271689573e-05 ,8.173306347716316  ,8.173306347716316  ,0.0013099270649696848
940  ,0.16           ,20.33115722656 ,8.16155778232958   ,8.16155778232958   ,8.161552567280024  ,8.161552567280024  ,5.215049556639428e-06  ,1.0430099113278857e-05 ,8.160239513814682  ,8.160239513814682  ,0.0013182685148986906
941  ,0.16           ,20.49115722656 ,8.14852015008946   ,8.14852015008946   ,8.148514943370653  ,8.148514943370653  ,5.206718807215793e-06  ,1.0413437614431587e-05 ,8.14719357013066   ,8.14719357013066   ,0.0013265799587998117
942  ,0.16           ,20.65115722656 ,8.1355033447379    ,8.1355033447379    ,8.135498146336538  ,8.135498146336538  ,5.198401362704885e-06  ,1.039680272540977e-05  ,8.134168483266627  ,8.134168483266627  ,0.00133486147127293
943  ,0.16           ,20.81115722656 ,8.122507333005114  ,8.122507333005114  ,8.122502142907905  ,8.122502142907905  ,5.19009720889585e-06   ,1.03801944177917e-05   ,8.121164219878354  ,8.121164219878354  ,0.0013431131267598317
944  ,0.16           ,20.97115722656 ,8.109532081674455  ,8.109532081674455  ,8.109526899868136  ,8.109526899868136  ,5.181806319143334e-06  ,1.0363612638286668e-05 ,8.108180746674918  ,8.108180746674918  ,0.0013513349995371016
945  ,0.16           ,21.13115722656 ,8.096577557582345  ,8.096577557582345  ,8.096572384053673  ,8.096572384053673  ,5.173528672131056e-06  ,1.0347057344262112e-05 ,8.095218030418623  ,8.095218030418623  ,0.0013595271637214523
946  ,0.16           ,21.29115722656 ,8.083643727618178  ,8.083643727618178  ,8.083638562353926  ,8.083638562353926  ,5.165264251871804e-06  ,1.0330528503743608e-05 ,8.082276037924906  ,8.082276037924906  ,0.001367689693271501
947  ,0.16           ,21.45115722656 ,8.07073055872424   ,8.07073055872424   ,8.070725401711211  ,8.070725401711211  ,5.157013028167512e-06  ,1.0314026056335024e-05 ,8.069354736062262  ,8.069354736062262  ,0.0013758226619771108
948  ,0.16           ,21.61115722656 ,8.057838017895627  ,8.057838017895627  ,8.057832869120638  ,8.057832869120638  ,5.148774988583682e-06  ,1.0297549977167364e-05 ,8.056454091752148  ,8.056454091752148  ,0.0013839261434789307
949  ,0.16           ,21.77115722656 ,8.04496607218016   ,8.04496607218016   ,8.044960931630051  ,8.044960931630051  ,5.140550108251318e-06  ,1.0281100216502637e-05 ,8.043574071968907  ,8.043574071968907  ,0.0013920002112524088
950  ,0.16           ,21.93115722656 ,8.032114688678295  ,8.032114688678295  ,8.032109556339927  ,8.032109556339927  ,5.132338367630496e-06  ,1.0264676735260991e-05 ,8.030714643739685  ,8.030714643739685  ,0.0014000449386095681
951  ,0.16           ,22.09115722656 ,8.019283834543046  ,8.019283834543046  ,8.019278710403302  ,8.019278710403304  ,5.124139743628575e-06  ,1.024827948725715e-05  ,8.017875774144338  ,8.017875774144338  ,0.0014080603987078888
952  ,0.16           ,22.25115722656 ,8.006473476979899  ,8.006473476979899  ,8.006468361025682  ,8.006468361025682  ,5.1159542167056316e-06 ,1.0231908433411263e-05 ,8.005057430315349  ,8.005057430315349  ,0.0014160466645503078
953  ,0.16           ,22.41115722656 ,7.993683583246725  ,7.993683583246725  ,7.993678475464959  ,7.993678475464959  ,5.107781765545383e-06  ,1.0215563531090766e-05 ,7.992259579437755  ,7.992259579437755  ,0.001424003808969232
954  ,0.16           ,22.57115722656 ,7.980914120653699  ,7.980914120653699  ,7.980909021031328  ,7.980909021031328  ,5.0996223706079036e-06 ,1.0199244741215807e-05 ,7.979482188749048  ,7.979482188749048  ,0.0014319319046505186
955  ,0.16           ,22.73115722656 ,7.968165056563219  ,7.968165056563219  ,7.968159965087209  ,7.968159965087209  ,5.0914760096887335e-06 ,1.0182952019377467e-05 ,7.966725225539103  ,7.966725225539103  ,0.001439831024115712
956  ,0.16           ,22.89115722656 ,7.955436358389816  ,7.955436358389816  ,7.955431275047154  ,7.955431275047156  ,5.083342662359769e-06  ,1.0166685324719538e-05 ,7.953988657150086  ,7.953988657150086  ,0.001447701239730037
957  ,0.16           ,23.05115722656 ,7.9427279936000765 ,7.9427279936000765 ,7.942722918377772  ,7.942722918377772  ,5.075222304640192e-06  ,1.0150444609280385e-05 ,7.941272450976376  ,7.941272450976376  ,0.001455542623700623
958  ,0.16           ,23.21115722656 ,7.930039929712557  ,7.930039929712557  ,7.930034862597636  ,7.930034862597636  ,5.067114920542792e-06  ,1.0134229841085585e-05 ,7.9285765744644765 ,7.9285765744644765 ,0.001463355248080056
959  ,0.16           ,23.37115722656 ,7.9173721342977    ,7.9173721342977    ,7.9173670752772125 ,7.9173670752772125 ,5.0590204878631084e-06 ,1.0118040975726217e-05 ,7.9159009951129375 ,7.9159009951129375 ,0.0014711391847628263
960  ,0.16           ,23.53115722656 ,7.904724574977756  ,7.904724574977756  ,7.90471952403877   ,7.90471952403877   ,5.050938986173037e-06  ,1.0101877972346074e-05 ,7.903245680472271  ,7.903245680472271  ,0.0014788945054853286
961  ,0.16           ,23.69115722656 ,7.892097219426693  ,7.892097219426693  ,7.8920921765563    ,7.8920921765563    ,5.042870393268117e-06  ,1.0085740786536235e-05 ,7.89061059814486   ,7.89061059814486   ,0.0014866212818329672
962  ,0.16           ,23.85115722656 ,7.879490035370122  ,7.879490035370122  ,7.879485000555432  ,7.879485000555433  ,5.0348146896084245e-06 ,1.0069629379216849e-05 ,7.877995715784892  ,7.877995715784892  ,0.0014943195852294977
963  ,0.16           ,24.01115722656 ,7.8669029905852055 ,7.8669029905852055 ,7.866897963813351  ,7.866897963813352  ,5.026771854765855e-06  ,1.005354370953171e-05  ,7.865401001098258  ,7.865401001098258  ,0.0015019894869476857
964  ,0.16           ,24.17115722656 ,7.854336052900585  ,7.854336052900585  ,7.854331034158717  ,7.854331034158718  ,5.018741868312304e-06  ,1.0037483736624608e-05 ,7.852826421842481  ,7.852826421842481  ,0.0015096310581039774
965  ,0.16           ,24.33115722656 ,7.841789190196291  ,7.841789190196291  ,7.841784179471583  ,7.841784179471583  ,5.010724708043313e-06  ,1.0021449416086625e-05 ,7.840271945826634  ,7.840271945826634  ,0.0015172443696567228
966  ,0.16           ,24.49115722656 ,7.829262370403665  ,7.829262370403665  ,7.82925736768331   ,7.82925736768331   ,5.002720355307133e-06  ,1.0005440710614266e-05 ,7.827737540911251  ,7.827737540911251  ,0.0015248294924141703
967  ,0.16           ,24.65115722656 ,7.816755561505277  ,7.816755561505277  ,7.816750566776486  ,7.816750566776487  ,4.9947287905638404e-06 ,9.989457581127681e-06  ,7.815223175008246  ,7.815223175008246  ,0.0015323864970309131
968  ,0.16           ,24.81115722656 ,7.804268731534841  ,7.804268731534841  ,7.804263744784851  ,7.804263744784851  ,4.986749989832617e-06  ,9.973499979665235e-06  ,7.802728816080839  ,7.802728816080839  ,0.0015399154540025606
969  ,0.16           ,24.97115722656 ,7.791801848577138  ,7.791801848577138  ,7.7917968697932025 ,7.7917968697932025 ,4.978783935349895e-06  ,9.95756787069979e-06   ,7.790254432143461  ,7.790254432143461  ,0.0015474164336772844
970  ,0.16           ,25.13115722656 ,7.779354880767929  ,7.779354880767929  ,7.779349909937323  ,7.779349909937324  ,4.970830606687571e-06  ,9.941661213375141e-06  ,7.777799991261683  ,7.777799991261683  ,0.0015548895062460488
971  ,0.16           ,25.29115722656 ,7.76692779629388   ,7.76692779629388   ,7.766922833403896  ,7.766922833403897  ,4.96288998341754e-06   ,9.92577996683508e-06   ,7.765365461552132  ,7.765365461552132  ,0.0015623347417479394
972  ,0.16           ,25.45115722656 ,7.754520563392472  ,7.754520563392472  ,7.754515608430429  ,7.754515608430429  ,4.954962042447164e-06  ,9.909924084894328e-06  ,7.752950811182403  ,7.752950811182403  ,0.001569752210068387
973  ,0.16           ,25.61115722656 ,7.742133150351929  ,7.742133150351929  ,7.7421282033051595 ,7.74212820330516   ,4.947046769565588e-06  ,9.894093539131177e-06  ,7.740556008370985  ,7.740556008370985  ,0.0015771419809444964
974  ,0.16           ,25.77115722656 ,7.729765525511131  ,7.729765525511131  ,7.729760586366993  ,7.729760586366993  ,4.93914413812746e-06   ,9.87828827625492e-06   ,7.728181021387175  ,7.728181021387175  ,0.0015845041239561652
975  ,0.16           ,25.93115722656 ,7.717417657259536  ,7.717417657259536  ,7.717412726005405  ,7.717412726005405  ,4.93125413125739e-06   ,9.86250826251478e-06   ,7.715825818551001  ,7.715825818551001  ,0.001591838708534965
976  ,0.16           ,26.09115722656 ,7.7050895140370965 ,7.7050895140370965 ,7.705084590660368  ,7.705084590660368  ,4.923376728527273e-06  ,9.846753457054547e-06  ,7.703490368233137  ,7.703490368233137  ,0.0015991458039597006
977  ,0.16           ,26.25115722656 ,7.6927810643341825 ,7.6927810643341825 ,7.692776148822272  ,7.692776148822273  ,4.915511910397186e-06  ,9.831023820794371e-06  ,7.691174638854822  ,7.691174638854822  ,0.0016064254793608512
978  ,0.16           ,26.41115722656 ,7.680492276691496  ,7.680492276691496  ,7.680487369031843  ,7.680487369031843  ,4.907659652886309e-06  ,9.815319305772618e-06  ,7.678878598887783  ,7.678878598887783  ,0.0016136778037125765
979  ,0.16           ,26.57115722656 ,7.668223119699995  ,7.668223119699995  ,7.668218219880053  ,7.668218219880053  ,4.8998199417837895e-06 ,9.799639883567579e-06  ,7.66660221685415   ,7.66660221685415   ,0.0016209028458451513
980  ,0.16           ,26.73115722656 ,7.655973562000813  ,7.655973562000813  ,7.65596867000806   ,7.655968670008061  ,4.891992753108809e-06  ,9.783985506217618e-06  ,7.654345461326381  ,7.654345461326381  ,0.001628100674432531
981  ,0.16           ,26.89115722656 ,7.643743572285176  ,7.643743572285176  ,7.643738688107108  ,7.643738688107108  ,4.884178068209621e-06  ,9.768356136419243e-06  ,7.6421083009271715 ,7.6421083009271715 ,0.0016352713580047862
982  ,0.16           ,27.05115722656 ,7.631533119294325  ,7.631533119294325  ,7.631528242918458  ,7.631528242918458  ,4.8763758666581225e-06 ,9.752751733316245e-06  ,7.629890704329387  ,7.629890704329387  ,0.0016424149649374442
983  ,0.16           ,27.21115722656 ,7.619342171819434  ,7.619342171819434  ,7.619337303233303  ,7.619337303233303  ,4.868586130690744e-06  ,9.737172261381488e-06  ,7.617692640255972  ,7.617692640255972  ,0.0016495315634621477
984  ,0.16           ,27.37115722656 ,7.60717069870153   ,7.60717069870153   ,7.607165837892695  ,7.607165837892696  ,4.86080883543849e-06   ,9.72161767087698e-06   ,7.605514077479877  ,7.605514077479877  ,0.0016566212216533316
985  ,0.16           ,27.53115722656 ,7.59501866883142   ,7.59501866883142   ,7.595013815787455  ,7.595013815787455  ,4.85304396491415e-06   ,9.7060879298283e-06    ,7.593354984823973  ,7.593354984823973  ,0.001663684007446875
986  ,0.16           ,27.69115722656 ,7.5828860511496    ,7.5828860511496    ,7.582881205858102  ,7.5828812058581025 ,4.845291498689619e-06  ,9.690582997379238e-06  ,7.581215331160979  ,7.581215331160979  ,0.0016707199886214497
987  ,0.16           ,27.85115722656 ,7.570772814646186  ,7.570772814646186  ,7.57076797709477   ,7.57076797709477   ,4.837551416336794e-06  ,9.675102832673588e-06  ,7.569095085413371  ,7.569095085413371  ,0.0016777292328145066
988  ,0.16           ,28.01115722656 ,7.558678928360829  ,7.558678928360829  ,7.5586740985371295 ,7.55867409853713   ,4.829823699203928e-06  ,9.659647398407856e-06  ,7.556994216553317  ,7.556994216553317  ,0.0016847118075116185
989  ,0.16           ,28.17115722656 ,7.546604361382636  ,7.546604361382636  ,7.546599539274311  ,7.546599539274311  ,4.82210832508656e-06   ,9.64421665017312e-06   ,7.5449126936025825 ,7.5449126936025825 ,0.001691667780053585
990  ,0.16           ,28.33115722656 ,7.534549082850096  ,7.534549082850096  ,7.534544268444819  ,7.534544268444819  ,4.8144052771093016e-06 ,9.628810554218603e-06  ,7.5328504856324665 ,7.5328504856324665 ,0.0016985972176293274
991  ,0.16           ,28.49115722656 ,7.522513061950994  ,7.522513061950994  ,7.52250825523646   ,7.52250825523646   ,4.806714533955869e-06  ,9.613429067911738e-06  ,7.520807561763706  ,7.520807561763706  ,0.0017055001872874342
992  ,0.16           ,28.65115722656 ,7.5104962679223375 ,7.5104962679223375 ,7.510491468886261  ,7.510491468886261  ,4.799036076086338e-06  ,9.598072152172676e-06  ,7.508783891166411  ,7.508783891166411  ,0.0017123767559263925
993  ,0.16           ,28.81115722656 ,7.498498670050276  ,7.498498670050276  ,7.498493878680392  ,7.498493878680392  ,4.791369883960783e-06  ,9.582739767921566e-06  ,7.496779443059979  ,7.496779443059979  ,0.0017192269902972512
994  ,0.16           ,28.97115722656 ,7.486520237670024  ,7.486520237670024  ,7.486515453954086  ,7.486515453954086  ,4.783715938039279e-06  ,9.567431876078558e-06  ,7.484794186713016  ,7.484794186713016  ,0.0017260509570080629
995  ,0.16           ,29.13115722656 ,7.474560940165778  ,7.474560940165778  ,7.474556164091558  ,7.474556164091558  ,4.776074220558257e-06  ,9.552148441116515e-06  ,7.472828091443256  ,7.472828091443256  ,0.0017328487225221068
996  ,0.16           ,29.29115722656 ,7.462620746970645  ,7.462620746970645  ,7.462615978525936  ,7.462615978525937  ,4.768444708425079e-06  ,9.536889416850158e-06  ,7.460881126617495  ,7.460881126617495  ,0.0017396203531498955
997  ,0.16           ,29.45115722656 ,7.450699627566557  ,7.450699627566557  ,7.450694866739173  ,7.450694866739174  ,4.760827383876176e-06  ,9.521654767752352e-06  ,7.448953261651489  ,7.448953261651489  ,0.0017463659150678268
998  ,0.16           ,29.61115722656 ,7.4387975514842015 ,7.4387975514842015 ,7.438792798261972  ,7.438792798261973  ,4.75322222914798e-06   ,9.50644445829596e-06   ,7.437044466009903  ,7.437044466009903  ,0.0017530854742986435
999  ,0.16           ,29.77115722656 ,7.426914488302936  ,7.426914488302936  ,7.426909742673714  ,7.426909742673715  ,4.74562922203603e-06   ,9.49125844407206e-06   ,7.425154709206212  ,7.425154709206212  ,0.001759779096723868
1000 ,0.16           ,29.93115722656 ,7.415050407650714  ,7.415050407650714  ,7.415045669602369  ,7.415045669602369  ,4.738048344776757e-06  ,9.476096689553515e-06  ,7.413283960802631  ,7.413283960802631  ,0.0017664468480829143
1001 ,0.16           ,30.09115722656 ,7.403205279204007  ,7.403205279204007  ,7.4032005487244295 ,7.4032005487244295 ,4.730479577830238e-06  ,9.460959155660476e-06  ,7.401432190410039  ,7.401432190410039  ,0.0017730887939686468
1002 ,0.16           ,30.25115722656 ,7.391379072687727  ,7.391379072687727  ,7.391374349764824  ,7.391374349764825  ,4.722922902544724e-06  ,9.445845805089448e-06  ,7.389599367687896  ,7.389599367687896  ,0.0017797049998309333
1003 ,0.16           ,30.41115722656 ,7.379571757875146  ,7.379571757875146  ,7.37956704249685   ,7.37956704249685   ,4.715378295827577e-06  ,9.430756591655154e-06  ,7.377785462344169  ,7.377785462344169  ,0.0017862955309766448
1004 ,0.16           ,30.57115722656 ,7.3677833045878245 ,7.3677833045878245 ,7.367778596742083  ,7.367778596742083  ,4.707845741691585e-06  ,9.41569148338317e-06   ,7.365990444135257  ,7.365990444135257  ,0.0017928604525678793
1005 ,0.16           ,30.73115722656 ,7.356013682695531  ,7.356013682695531  ,7.356008982370308  ,7.356008982370309  ,4.700325223261359e-06  ,9.400650446522718e-06  ,7.354214282865904  ,7.354214282865904  ,0.0017993998296272906
1006 ,0.16           ,30.89115722656 ,7.344262862116164  ,7.344262862116164  ,7.344258169299449  ,7.34425816929945   ,4.692816714779724e-06  ,9.385633429559448e-06  ,7.342456948389131  ,7.342456948389131  ,0.0018059137270327597
1007 ,0.16           ,31.05115722656 ,7.332530812815678  ,7.332530812815678  ,7.332526127495475  ,7.332526127495475  ,4.685320202924004e-06  ,9.370640405848008e-06  ,7.330718410606155  ,7.330718410606155  ,0.0018124022095227232
1008 ,0.16           ,31.21115722656 ,7.320817504808004  ,7.320817504808004  ,7.320812826972338  ,7.320812826972338  ,4.677835666377916e-06  ,9.355671332755833e-06  ,7.318998639466315  ,7.318998639466315  ,0.0018188653416890688
1009 ,0.16           ,31.37115722656 ,7.309122908154976  ,7.309122908154976  ,7.309118237791889  ,7.30911823779189   ,4.670363086489715e-06  ,9.34072617297943e-06   ,7.307297604966989  ,7.307297604966989  ,0.0018253031879869042
1010 ,0.16           ,31.53115722656 ,7.297446992966249  ,7.297446992966249  ,7.297442330063808  ,7.297442330063808  ,4.662902441054939e-06  ,9.325804882109878e-06  ,7.295615277153523  ,7.295615277153523  ,0.001831715812725676
1011 ,0.16           ,31.69115722656 ,7.285789729399228  ,7.285789729399228  ,7.2857850739455134 ,7.2857850739455134 ,4.655453714974556e-06  ,9.310907429949111e-06  ,7.28395162611915   ,7.28395162611915   ,0.0018381032800780517
1012 ,0.16           ,31.85115722656 ,7.274151087658993  ,7.274151087658993  ,7.274146439642106  ,7.274146439642106  ,4.6480168869322824e-06 ,9.296033773864565e-06  ,7.272306622004918  ,7.272306622004918  ,0.0018444656540745896
1013 ,0.16           ,32.01115722656 ,7.262531037998214  ,7.262531037998214  ,7.2625263974062735 ,7.262526397406274  ,4.640591940940908e-06  ,9.281183881881816e-06  ,7.26068023499961   ,7.26068023499961   ,0.0018508029986046282
1014 ,0.16           ,32.17115722656 ,7.2509295507170854 ,7.2509295507170854 ,7.250924917538231  ,7.2509249175382315 ,4.633178854795972e-06  ,9.266357709591944e-06  ,7.24907243533967   ,7.24907243533967   ,0.001857115377415397
